transaction_id,customer_id,timestamp,amount,currency,device_id,is_fraud,tx_date,tx_hour,tx_dayofweek,tx_is_weekend,amount_log,cust_day_txn_count,cust_day_total_amount,cust_total_txn_count,cust_avg_amount,country__CN,country__DE,country__GB,country__IN,country__MX,country__US,merchant_category__CLOTHING,merchant_category__CRYPTO_EXCHANGE,merchant_category__ELECTRONICS,merchant_category__GAMBLING,merchant_category__GROCERIES,merchant_category__ONLINE_SUBSCRIPTION,merchant_category__RESTAURANT,merchant_category__TRAVEL,merchant_category__UTILITY_BILL,channel__MOBILE,channel__ONLINE,channel__POS,model_anomaly_score,model_anomaly_flag,country_label,merchant_category_label,channel_label,rule_R1_flag,rule_R2_flag,rule_R3_flag,rule_R4_flag
T0001952,C00391,2025-09-06 12:57:36.227951,13.37,USD,D0364,0,2025-09-06,12,5,1,2.6651427000909336,1,13.37,29,41.36931034482759,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1065959826658978,0,DE,OTHER,OTHER,0,0,0,0
T0007861,C00391,2025-09-14 21:12:22.227951,9.3,USD,D0023,0,2025-09-14,21,6,1,2.33214389523559,2,177.85000000000002,29,41.36931034482759,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.0014685223934176,0,MX,CLOTHING,POS,0,0,0,0
T0004601,C00391,2025-09-14 21:23:46.227951,168.55,USD,D0129,0,2025-09-14,21,6,1,5.133147868571648,2,177.85000000000002,29,41.36931034482759,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0226128578194171,1,GB,CRYPTO_EXCHANGE,POS,0,0,0,0
T0007028,C00391,2025-09-15 09:51:57.227951,59.33,USD,D0347,0,2025-09-15,9,0,0,4.09982949245267,2,63.97,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.0589138480688484,0,US,RESTAURANT,MOBILE,0,0,0,0
T0011359,C00391,2025-09-15 09:56:31.227951,4.64,USD,D0284,0,2025-09-15,9,0,0,1.7298840655099674,2,63.97,29,41.36931034482759,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.0390363595030297,0,CN,CRYPTO_EXCHANGE,POS,0,0,0,0
T0004600,C00391,2025-09-17 05:47:24.227951,61.81,USD,D0143,0,2025-09-17,5,2,0,4.140114296466289,2,65.09,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-0.0628840628409673,0,US,GROCERIES,MOBILE,0,0,0,0
T0007475,C00391,2025-09-17 12:33:34.227951,3.28,USD,D0262,0,2025-09-17,12,2,0,1.4539530095937052,2,65.09,29,41.36931034482759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1374868401841135,0,OTHER,OTHER,OTHER,0,0,0,0
T0014105,C00391,2025-09-21 05:49:16.227951,61.08,USD,D0195,0,2025-09-21,5,6,1,4.128423875874963,1,61.08,29,41.36931034482759,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0470154604234362,0,GB,RESTAURANT,POS,0,0,0,0
T0001294,C00391,2025-09-22 04:54:09.227951,20.27,USD,D0292,0,2025-09-22,4,0,0,3.0572976292121457,1,20.27,29,41.36931034482759,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.074755635805014,0,IN,GROCERIES,ONLINE,0,0,0,0
T0003493,C00391,2025-09-28 12:18:55.227951,86.44,USD,D0188,0,2025-09-28,12,6,1,4.470952843868283,1,86.44,29,41.36931034482759,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0366566694074231,0,DE,GROCERIES,ONLINE,0,0,0,0
T0002189,C00391,2025-10-06 13:19:38.227951,18.86,USD,D0268,0,2025-10-06,13,0,0,2.9887076586170265,1,18.86,29,41.36931034482759,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.0738469005630977,0,MX,CLOTHING,OTHER,0,0,0,0
T0000982,C00391,2025-10-08 19:15:50.227951,131.75,USD,D0343,0,2025-10-08,19,2,0,4.888467660122048,1,131.75,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.0541071322781288,0,US,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0011752,C00391,2025-10-09 10:18:48.227951,17.67,USD,D0196,0,2025-10-09,10,3,0,2.9269179575536315,1,17.67,29,41.36931034482759,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.0839603327989579,0,IN,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0012095,C00391,2025-10-15 08:27:52.227951,72.4,USD,D0078,0,2025-10-15,8,2,0,4.29592393562047,1,72.4,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.1414507660650377,0,US,OTHER,ONLINE,0,0,0,0
T0004908,C00391,2025-10-19 08:33:46.227951,11.72,USD,D0164,0,2025-10-19,8,6,1,2.543175557911976,1,11.72,29,41.36931034482759,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.0511506137154874,0,CN,TRAVEL,POS,0,0,0,0
T0008061,C00391,2025-10-25 19:26:35.227951,7.93,USD,D0222,0,2025-10-25,19,5,1,2.189416394888408,1,7.93,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1069988549890617,0,US,GROCERIES,POS,0,0,0,0
T0001384,C00391,2025-10-27 22:27:46.227951,13.8,USD,D0215,0,2025-10-27,22,0,0,2.694627180770069,1,13.8,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.1073549267279785,0,US,GROCERIES,ONLINE,0,0,0,0
T0011572,C00391,2025-10-29 02:00:14.227951,15.83,USD,D0147,0,2025-10-29,2,2,0,2.8231630082027146,2,23.01,29,41.36931034482759,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.0748133930106633,0,DE,CLOTHING,POS,0,0,0,0
T0003221,C00391,2025-10-29 17:26:34.227951,7.18,USD,D0389,0,2025-10-29,17,2,0,2.101692150614656,2,23.01,29,41.36931034482759,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.1031458971868365,0,OTHER,CLOTHING,POS,0,0,0,0
T0013295,C00391,2025-10-31 18:21:17.227951,20.32,USD,D0015,0,2025-10-31,18,4,0,3.059645599297644,1,20.32,29,41.36931034482759,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.0853491275772744,0,DE,CLOTHING,OTHER,0,0,0,0
T0009040,C00391,2025-11-05 14:29:41.227951,64.65,USD,D0126,0,2025-11-05,14,2,0,4.184337600748806,1,64.65,29,41.36931034482759,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.0945304657198936,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0009507,C00391,2025-11-07 09:42:07.227951,27.67,USD,D0393,0,2025-11-07,9,4,0,3.3558512798952784,2,33.06,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.1231159653275661,0,US,RESTAURANT,OTHER,0,0,0,0
T0012567,C00391,2025-11-07 17:41:07.227951,5.39,USD,D0148,0,2025-11-07,17,4,0,1.8547342683894437,2,33.06,29,41.36931034482759,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.0554468211268379,0,MX,ONLINE_SUBSCRIPTION,POS,0,0,0,0
T0007204,C00391,2025-11-10 21:15:50.227951,18.12,USD,D0363,0,2025-11-10,21,0,0,2.9507349076232554,1,18.12,29,41.36931034482759,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.0746328339484276,0,DE,RESTAURANT,ONLINE,0,0,0,0
T0005267,C00391,2025-11-14 16:22:55.227951,14.33,USD,D0398,0,2025-11-14,16,4,0,2.7298116928837226,2,58.61,29,41.36931034482759,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.0567687265157363,0,CN,CLOTHING,POS,0,0,0,0
T0004121,C00391,2025-11-14 22:29:42.227951,44.28,USD,D0396,0,2025-11-14,22,4,0,3.812865433894928,2,58.61,29,41.36931034482759,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.0442086602172578,0,CN,ELECTRONICS,OTHER,0,0,0,0
T0014465,C00391,2025-11-21 10:46:16.227951,199.12,USD,D0388,0,2025-11-21,10,4,0,5.298917186620004,1,199.12,29,41.36931034482759,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.0250243419917818,0,US,UTILITY_BILL,POS,0,0,0,0
T0003114,C00391,2025-11-23 21:47:51.227951,15.37,USD,D0137,0,2025-11-23,21,6,1,2.7954503913830435,1,15.37,29,41.36931034482759,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.053721716801044,0,IN,UTILITY_BILL,ONLINE,0,0,0,0
T0014427,C00391,2025-11-27 16:10:27.227951,5.25,USD,D0297,0,2025-11-27,16,3,0,1.8325814637483104,1,5.25,29,41.36931034482759,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.0637292784818285,0,GB,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0007339,C00392,2025-09-10 11:07:11.227951,19.52,USD,D0222,0,2025-09-10,11,2,0,3.021400020302569,1,19.52,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,-0.1342420419806744,0,US,GROCERIES,ONLINE,0,0,0,0
T0010125,C00392,2025-09-11 12:12:58.227951,9.49,USD,D0357,0,2025-09-11,12,3,0,2.3504224224082058,1,9.49,29,33.04482758620689,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0776888561468801,0,MX,ELECTRONICS,ONLINE,0,0,0,0
T0004959,C00392,2025-09-14 02:52:46.227951,6.23,USD,D0021,0,2025-09-14,2,6,1,1.9782390361706732,1,6.23,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.1033200753912103,0,US,GROCERIES,POS,0,0,0,0
T0004418,C00392,2025-09-16 23:51:02.227951,27.72,USD,D0013,0,2025-09-16,23,1,0,3.3575937441800234,1,27.72,29,33.04482758620689,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.0660735619952359,0,MX,ELECTRONICS,ONLINE,0,0,0,0
T0012677,C00392,2025-09-17 00:42:53.227951,31.21,USD,D0116,0,2025-09-17,0,2,0,3.4722769633431074,1,31.21,29,33.04482758620689,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0706656735326272,0,DE,CLOTHING,ONLINE,0,0,0,0
T0000493,C00392,2025-09-18 22:21:30.227951,62.41,USD,D0202,0,2025-09-18,22,3,0,4.14962157771194,1,62.41,29,33.04482758620689,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.0646765397124712,0,US,ELECTRONICS,MOBILE,0,0,0,0
T0007582,C00392,2025-09-19 15:08:38.227951,13.28,USD,D0255,0,2025-09-19,15,4,0,2.658859956911438,1,13.28,29,33.04482758620689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1685633581032757,0,OTHER,OTHER,OTHER,0,0,0,0
T0002238,C00392,2025-09-24 01:25:49.227951,31.94,USD,D0142,0,2025-09-24,1,2,0,3.494687724749494,1,31.94,29,33.04482758620689,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0904384263607339,0,CN,GROCERIES,POS,0,0,0,0
T0013485,C00392,2025-09-26 10:41:22.227951,7.65,USD,D0162,0,2025-09-26,10,4,0,2.157559320943788,1,7.65,29,33.04482758620689,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.0730236727825642,0,GB,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0002190,C00392,2025-10-02 00:39:26.227951,59.68,USD,D0162,0,2025-10-02,0,3,0,4.105614154480332,1,59.68,29,33.04482758620689,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0576396469659983,0,DE,CLOTHING,ONLINE,0,0,0,0
T0008798,C00392,2025-10-03 05:03:10.227951,73.22,USD,D0112,0,2025-10-03,5,4,0,4.307033655632451,2,80.6,29,33.04482758620689,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.1092770110173079,0,OTHER,RESTAURANT,POS,0,0,0,0
T0003945,C00392,2025-10-03 09:10:25.227951,7.38,USD,D0190,0,2025-10-03,9,4,0,2.1258479144939915,2,80.6,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,-0.0629523579447144,0,US,TRAVEL,MOBILE,0,0,0,0
T0004728,C00392,2025-10-05 16:15:46.227951,42.73,USD,D0331,0,2025-10-05,16,6,1,3.778034365424829,1,42.73,29,33.04482758620689,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.0695627610069801,0,GB,RESTAURANT,POS,0,0,0,0
T0002499,C00392,2025-10-07 17:26:10.227951,74.73,USD,D0365,0,2025-10-07,17,1,0,4.327174383125731,1,74.73,29,33.04482758620689,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.058121143001187,0,IN,CLOTHING,ONLINE,0,0,0,0
T0007408,C00392,2025-10-08 11:42:27.227951,90.48,USD,D0212,0,2025-10-08,11,2,0,4.516120369154581,1,90.48,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-0.1151703375593068,0,US,GROCERIES,OTHER,0,0,0,0
T0006172,C00392,2025-10-09 01:40:54.227951,34.78,USD,D0136,0,2025-10-09,1,3,0,3.5773890780805733,1,34.78,29,33.04482758620689,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1085935930122895,0,CN,OTHER,ONLINE,0,0,0,0
T0001773,C00392,2025-10-14 21:04:47.227951,16.18,USD,D0347,0,2025-10-14,21,1,0,2.8437459165561094,1,16.18,29,33.04482758620689,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,-0.1108820002942572,0,US,CLOTHING,POS,0,0,0,0
T0007283,C00392,2025-10-17 23:53:38.227951,131.64,USD,D0110,0,2025-10-17,23,4,0,4.887638691386985,1,131.64,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,-0.0800710221821814,0,US,GROCERIES,POS,0,0,0,0
T0007085,C00392,2025-10-18 22:59:15.227951,8.63,USD,D0014,0,2025-10-18,22,5,1,2.2648832258100344,1,8.63,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.0642991797928783,0,US,RESTAURANT,MOBILE,0,0,0,0
T0006854,C00392,2025-10-19 10:22:05.227951,8.24,USD,D0108,0,2025-10-19,10,6,1,2.2235418856535927,1,8.24,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.1104816237618007,0,US,RESTAURANT,ONLINE,0,0,0,0
T0011888,C00392,2025-10-20 04:42:44.227951,28.58,USD,D0068,0,2025-10-20,4,0,0,3.387098457282653,1,28.58,29,33.04482758620689,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0778394349120829,0,IN,GROCERIES,ONLINE,0,0,0,0
T0004382,C00392,2025-11-02 18:14:48.227951,31.86,USD,D0314,0,2025-11-02,18,6,1,3.492256112609122,1,31.86,29,33.04482758620689,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,-0.0999605537342929,0,US,ELECTRONICS,POS,0,0,0,0
T0001537,C00392,2025-11-04 00:07:22.227951,11.17,USD,D0329,0,2025-11-04,0,1,0,2.498973906999436,1,11.17,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.1190224800619213,0,US,RESTAURANT,POS,0,0,0,0
T0004346,C00392,2025-11-11 11:19:24.227951,20.31,USD,D0091,0,2025-11-11,11,1,0,3.0591764461105257,1,20.31,29,33.04482758620689,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.0966753093504852,0,GB,GROCERIES,POS,0,0,0,0
T0012819,C00392,2025-11-19 23:00:09.227951,23.94,USD,D0118,0,2025-11-19,23,2,0,3.2164729402518906,1,23.94,29,33.04482758620689,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.0878054500824601,0,DE,ELECTRONICS,POS,0,0,0,0
T0007079,C00392,2025-11-20 15:43:48.227951,40.41,USD,D0111,0,2025-11-20,15,3,0,3.723522397557476,1,40.41,29,33.04482758620689,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.0578610995049868,0,DE,RESTAURANT,MOBILE,0,0,0,0
T0002109,C00392,2025-11-30 11:29:52.227951,23.24,USD,D0352,0,2025-11-30,11,6,1,3.1880041612011136,1,23.24,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.1245304829642569,0,US,RESTAURANT,POS,0,0,0,0
T0011700,C00392,2025-12-02 11:00:20.227951,5.49,USD,D0103,0,2025-12-02,11,1,0,1.8702625307159984,1,5.49,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.154944401351847,0,US,OTHER,ONLINE,0,0,0,0
T0001574,C00392,2025-12-03 07:05:16.227951,16.16,USD,D0171,0,2025-12-03,7,2,0,2.8425810940598164,1,16.16,29,33.04482758620689,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,-0.0981314853955951,0,US,GROCERIES,MOBILE,0,0,0,0
T0012625,C00393,2025-09-11 10:26:20.227951,21.66,USD,D0269,0,2025-09-11,10,3,0,3.12060125559986,1,21.66,32,35.244375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1222529462451609,0,CN,OTHER,ONLINE,0,0,0,0
T0012880,C00393,2025-09-19 02:01:12.227951,8.33,USD,D0348,0,2025-09-19,2,4,0,2.233235014859253,1,8.33,32,35.244375,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.0730636850969009,0,GB,RESTAURANT,ONLINE,0,0,0,0
T0006669,C00393,2025-09-20 04:49:24.227951,62.81,USD,D0172,0,2025-09-20,4,5,1,4.155909917880256,1,62.81,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.0922778135571179,0,US,RESTAURANT,ONLINE,0,0,0,0
T0007688,C00393,2025-09-21 14:03:35.227951,7.78,USD,D0207,0,2025-09-21,14,6,1,2.172476407647025,1,7.78,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.1031327601079709,0,US,OTHER,MOBILE,0,0,0,0
T0013294,C00393,2025-09-23 18:26:48.227951,7.76,USD,D0098,0,2025-09-23,18,1,0,2.1701959049483,1,7.76,32,35.244375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1596577897425385,0,OTHER,OTHER,OTHER,0,0,0,0
T0012391,C00393,2025-09-30 07:23:56.227951,24.87,USD,D0017,0,2025-09-30,7,1,0,3.2530839961979376,1,24.87,32,35.244375,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0811894931324276,0,MX,CLOTHING,ONLINE,0,0,0,0
T0003112,C00393,2025-10-05 07:25:49.227951,13.2,USD,D0248,0,2025-10-05,7,6,1,2.653241964607215,1,13.2,32,35.244375,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.065324202678541,0,GB,ONLINE_SUBSCRIPTION,OTHER,0,0,0,0
T0003761,C00393,2025-10-07 00:13:21.227951,2.15,USD,D0054,0,2025-10-07,0,1,0,1.1474024528375415,1,2.15,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.0816713340010371,0,US,TRAVEL,OTHER,0,0,0,0
T0014340,C00393,2025-10-08 17:37:21.227951,50.22,USD,D0122,0,2025-10-08,17,2,0,3.9361300807713793,1,50.22,32,35.244375,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.0602068529421971,0,IN,RESTAURANT,MOBILE,0,0,0,0
T0011767,C00393,2025-10-13 03:05:29.227951,34.43,USD,D0098,0,2025-10-13,3,0,0,3.5675589188773804,3,147.4,32,35.244375,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.0188391596426479,0,MX,CLOTHING,ONLINE,0,0,0,0
T0000763,C00393,2025-10-13 07:08:45.227951,3.79,USD,D0274,0,2025-10-13,7,0,0,1.5665304114228238,3,147.4,32,35.244375,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.0122672411002696,0,IN,RESTAURANT,ONLINE,0,0,0,0
T0006501,C00393,2025-10-13 22:01:16.227951,109.18,USD,D0156,0,2025-10-13,22,0,0,4.70211539204457,3,147.4,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.0153508188923028,0,US,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0014660,C00393,2025-10-17 02:33:22.227951,10.25,USD,D0333,0,2025-10-17,2,4,0,2.4203681286504293,1,10.25,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.1579618496211783,0,US,OTHER,POS,0,0,0,0
T0011448,C00393,2025-10-19 00:42:50.227951,50.85,USD,D0362,0,2025-10-19,0,6,1,3.948354934675536,1,50.85,32,35.244375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.0789379248594337,0,GB,OTHER,POS,0,0,0,0
T0005295,C00393,2025-10-22 19:44:52.227951,13.24,USD,D0381,0,2025-10-22,19,2,0,2.65605490598383,1,13.24,32,35.244375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.0826590886515049,0,IN,UTILITY_BILL,POS,0,0,0,0
T0013900,C00393,2025-10-23 22:16:19.227951,89.79,USD,D0329,0,2025-10-23,22,3,0,4.508549147383666,1,89.79,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,-0.0933849933711625,0,US,RESTAURANT,ONLINE,0,0,0,0
T0014987,C00393,2025-10-29 09:16:23.227951,23.74,USD,D0288,0,2025-10-29,9,2,0,3.208421366964342,1,23.74,32,35.244375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.0875370181530491,0,OTHER,UTILITY_BILL,MOBILE,0,0,0,0
T0000095,C00393,2025-10-31 01:11:44.227951,19.57,USD,D0087,0,2025-10-31,1,4,0,3.0238337036648657,1,19.57,32,35.244375,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.061030144433414,0,CN,ELECTRONICS,ONLINE,0,0,0,0
T0009300,C00393,2025-11-01 17:18:19.227951,19.1,USD,D0226,0,2025-11-01,17,5,1,3.0007198150650303,1,19.1,32,35.244375,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.0421192673377424,0,GB,CLOTHING,MOBILE,0,0,0,0
T0001738,C00393,2025-11-02 14:51:41.227951,22.21,USD,D0290,0,2025-11-02,14,6,1,3.144583220286345,1,22.21,32,35.244375,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.0506364419822154,0,MX,GAMBLING,POS,0,0,0,0
T0001570,C00393,2025-11-04 02:10:03.227951,116.3,USD,D0122,0,2025-11-04,2,1,0,4.76473475565943,1,116.3,32,35.244375,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.0135374196114023,0,CN,GROCERIES,MOBILE,0,0,0,0
T0014270,C00393,2025-11-07 01:35:30.227951,188.37,USD,D0057,0,2025-11-07,1,4,0,5.243702773274814,1,188.37,32,35.244375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0177006643181756,1,GB,UTILITY_BILL,ONLINE,0,0,0,0
T0008216,C00393,2025-11-10 16:42:11.227951,25.52,USD,D0382,0,2025-11-10,16,0,0,3.277899165317662,1,25.52,32,35.244375,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-0.058915426125254,0,GB,ONLINE_SUBSCRIPTION,ONLINE,0,0,0,0
T0008119,C00393,2025-11-12 07:12:26.227951,25.52,USD,D0367,0,2025-11-12,7,2,0,3.277899165317662,1,25.52,32,35.244375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.081887027396711,0,IN,UTILITY_BILL,ONLINE,0,0,0,0
T0006691,C00393,2025-11-16 22:14:32.227951,30.8,USD,D0374,0,2025-11-16,22,6,1,3.459466289786131,1,30.8,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.1246954554411828,0,US,OTHER,ONLINE,0,0,0,0
T0013748,C00393,2025-11-18 19:04:51.227951,1.73,USD,D0324,0,2025-11-18,19,1,0,1.0043016091968684,1,1.73,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.091136768598471,0,US,ONLINE_SUBSCRIPTION,OTHER,0,0,0,0
T0010787,C00393,2025-11-21 11:40:26.227951,13.73,USD,D0103,0,2025-11-21,11,4,0,2.689886230474539,1,13.73,32,35.244375,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,-0.114640912357336,0,US,ELECTRONICS,ONLINE,0,0,0,0
T0007440,C00393,2025-11-27 09:41:38.227951,11.37,USD,D0276,0,2025-11-27,9,3,0,2.5152741864043966,1,11.37,32,35.244375,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.0970753423870442,0,IN,RESTAURANT,ONLINE,0,0,0,0
T0012350,C00393,2025-11-29 01:47:09.227951,22.13,USD,D0245,0,2025-11-29,1,5,1,3.141130476243348,1,22.13,32,35.244375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.0968042390236847,0,GB,OTHER,ONLINE,0,0,0,0
T0001323,C00393,2025-12-01 08:27:06.227951,55.18,USD,D0353,0,2025-12-01,8,0,0,4.0285608216760975,1,55.18,32,35.244375,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.067128235800933,0,IN,ELECTRONICS,POS,0,0,0,0
T0011878,C00393,2025-12-02 04:12:06.227951,33.85,USD,D0271,0,2025-12-02,4,1,0,3.551053137206533,1,33.85,32,35.244375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,-0.1300846066654449,0,US,RESTAURANT,POS,0,0,0,0
T0013810,C00393,2025-12-03 20:38:58.227951,8.39,USD,D0382,0,2025-12-03,20,2,0,2.239645293220172,1,8.39,32,35.244375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.1095050907353105,0,OTHER,UTILITY_BILL,POS,0,0,0,0
T0002027,C00394,2025-09-06 02:26:00.227951,15.25,USD,D0251,0,2025-09-06,2,5,1,2.7880929087757464,1,15.25,28,43.89071428571429,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.0465457900120779,0,DE,GROCERIES,ONLINE,0,0,0,0
T0009654,C00394,2025-09-11 05:15:37.227951,12.65,USD,D0167,0,2025-09-11,5,3,0,2.613739521630969,1,12.65,28,43.89071428571429,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.1095165154736658,0,DE,OTHER,ONLINE,0,0,0,0
T0007084,C00394,2025-09-17 07:57:21.227951,23.91,USD,D0362,0,2025-09-17,7,2,0,3.215269329274089,1,23.91,28,43.89071428571429,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.1008833802542156,0,US,UTILITY_BILL,ONLINE,0,0,0,0
