transaction_id,customer_id,timestamp,amount,currency,country,merchant_category,channel,device_id,is_fraud
T0013082,C00050,2025-11-18 01:03:20.227951,50.13,USD,CN,UTILITY_BILL,ONLINE,D0201,0
T0013083,C00364,2025-10-15 06:23:03.227951,78.91,USD,GB,RESTAURANT,POS,D0327,0
T0013084,C00442,2025-10-17 09:20:54.227951,21.46,USD,US,ATM_WITHDRAWAL,MOBILE,D0213,0
T0013085,C00401,2025-09-08 19:54:42.227951,8.32,USD,US,GAMBLING,POS,D0137,0
T0013086,C00339,2025-10-05 15:31:31.227951,26.74,USD,DE,CLOTHING,ATM,D0375,0
T0013087,C00149,2025-11-15 01:41:46.227951,22.55,USD,IN,ONLINE_SUBSCRIPTION,ONLINE,D0068,0
T0013088,C00208,2025-10-31 11:57:15.227951,10.03,USD,US,UTILITY_BILL,POS,D0390,0
T0013089,C00313,2025-10-05 12:20:54.227951,108.73,USD,IN,UTILITY_BILL,MOBILE,D0154,0
T0013090,C00436,2025-10-24 05:42:53.227951,16.73,USD,US,ELECTRONICS,ONLINE,D0128,0
T0013091,C00022,2025-11-14 19:54:50.227951,23.58,USD,CN,ONLINE_SUBSCRIPTION,ONLINE,D0385,0
T0013092,C00194,2025-10-21 07:35:41.227951,53.41,USD,DE,RESTAURANT,MOBILE,D0281,0
T0013093,C00418,2025-09-29 17:04:28.227951,48.27,USD,US,ONLINE_SUBSCRIPTION,ATM,D0329,0
T0013094,C00274,2025-09-17 12:10:20.227951,132.59,USD,US,UTILITY_BILL,POS,D0104,0
T0013095,C00324,2025-09-20 20:58:22.227951,23.81,USD,US,GAMBLING,ONLINE,D0038,0
T0013096,C00417,2025-09-14 02:18:58.227951,32.95,USD,CA,CLOTHING,POS,D0396,0
T0013097,C00223,2025-10-30 18:42:31.227951,29.11,USD,US,CLOTHING,POS,D0237,0
T0013098,C00244,2025-09-25 14:55:33.227951,70.72,USD,GB,RESTAURANT,MOBILE,D0029,0
T0013099,C00402,2025-09-21 06:40:36.227951,104.37,USD,US,ELECTRONICS,MOBILE,D0255,0
T0013100,C00361,2025-09-11 07:36:02.227951,29.95,USD,IN,RESTAURANT,MOBILE,D0105,0
T0013101,C00225,2025-09-19 03:41:15.227951,53.81,USD,US,ONLINE_SUBSCRIPTION,POS,D0305,0
T0013102,C00213,2025-10-15 23:37:45.227951,2.84,USD,US,UTILITY_BILL,ONLINE,D0030,0
T0013103,C00404,2025-10-08 07:13:15.227951,54.86,USD,US,CLOTHING,POS,D0077,0
T0013104,C00289,2025-11-01 22:02:59.227951,13.68,USD,US,TRAVEL,POS,D0356,0
T0013105,C00217,2025-09-15 18:55:25.227951,21.45,USD,US,RESTAURANT,ONLINE,D0300,0
T0013106,C00380,2025-10-16 06:40:06.227951,30.99,USD,DE,GROCERIES,ONLINE,D0275,0
T0013107,C00104,2025-10-17 08:32:53.227951,11.95,USD,GB,RESTAURANT,POS,D0039,0
T0013108,C00172,2025-10-13 18:30:05.227951,110.01,USD,US,ELECTRONICS,ONLINE,D0135,0
T0013109,C00292,2025-10-04 17:23:33.227951,52.8,USD,US,UTILITY_BILL,ONLINE,D0133,0
T0013110,C00057,2025-10-14 04:14:56.227951,47.59,USD,IN,CLOTHING,POS,D0184,0
T0013111,C00007,2025-10-27 06:59:05.227951,13.4,USD,GB,ELECTRONICS,MOBILE,D0060,0
T0013112,C00131,2025-10-04 15:05:44.227951,52.07,USD,GB,ELECTRONICS,ATM,D0182,0
T0013113,C00280,2025-09-14 12:17:20.227951,15.02,USD,US,ELECTRONICS,ONLINE,D0121,0
T0013114,C00324,2025-09-08 22:28:04.227951,16.49,USD,GB,GAMBLING,ONLINE,D0391,1
T0013115,C00265,2025-10-01 04:29:29.227951,8.2,USD,CA,CRYPTO_EXCHANGE,MOBILE,D0127,0
T0013116,C00146,2025-09-24 08:07:01.227951,41.96,USD,US,ELECTRONICS,ONLINE,D0060,0
T0013117,C00236,2025-11-01 21:23:11.227951,52.38,USD,GB,TRAVEL,ONLINE,D0223,0
T0013118,C00242,2025-09-27 17:44:25.227951,13.81,USD,GB,ATM_WITHDRAWAL,POS,D0120,0
T0013119,C00180,2025-12-04 18:14:44.227951,29.03,USD,US,RESTAURANT,ATM,D0106,0
T0013120,C00308,2025-11-02 01:58:00.227951,8.08,USD,MX,RESTAURANT,ONLINE,D0221,0
T0013121,C00087,2025-11-18 18:03:01.227951,93.04,USD,US,ATM_WITHDRAWAL,POS,D0098,0
T0013122,C00066,2025-10-06 00:14:52.227951,15.36,USD,US,GROCERIES,ONLINE,D0399,0
T0013123,C00334,2025-11-12 02:46:13.227951,49.06,USD,GB,GROCERIES,ONLINE,D0393,0
T0013124,C00295,2025-09-29 11:51:51.227951,44.45,USD,IN,ELECTRONICS,POS,D0276,0
T0013125,C00196,2025-10-20 16:30:26.227951,16.61,USD,IN,ATM_WITHDRAWAL,MOBILE,D0113,0
T0013126,C00214,2025-10-13 23:25:54.227951,79.85,USD,DE,GROCERIES,MOBILE,D0110,0
T0013127,C00169,2025-10-12 06:16:52.227951,50.81,USD,US,TRAVEL,POS,D0302,0
T0013128,C00367,2025-10-04 21:01:18.227951,13.58,USD,CN,UTILITY_BILL,POS,D0309,0
T0013129,C00280,2025-11-14 11:46:08.227951,4.51,USD,CN,UTILITY_BILL,ONLINE,D0381,0
T0013130,C00467,2025-12-04 10:32:19.227951,53.46,USD,US,UTILITY_BILL,POS,D0227,0
T0013131,C00453,2025-11-02 07:16:20.227951,149.21,USD,US,ONLINE_SUBSCRIPTION,MOBILE,D0092,0
T0013132,C00231,2025-10-05 04:19:57.227951,11.71,USD,GB,RESTAURANT,ONLINE,D0188,0
T0013133,C00368,2025-10-16 18:10:55.227951,16.89,USD,CN,GROCERIES,ONLINE,D0058,0
T0013134,C00245,2025-12-01 08:42:50.227951,136.28,USD,GB,ATM_WITHDRAWAL,ONLINE,D0222,0
T0013135,C00339,2025-12-02 18:27:04.227951,7.85,USD,US,RESTAURANT,ONLINE,D0246,0
T0013136,C00215,2025-11-06 23:05:13.227951,9.8,USD,US,CLOTHING,POS,D0199,0
T0013137,C00167,2025-10-29 14:14:44.227951,26.69,USD,GB,GROCERIES,ONLINE,D0036,0
T0013138,C00032,2025-11-16 10:45:39.227951,4.0,USD,MX,GROCERIES,POS,D0315,0
T0013139,C00044,2025-11-04 23:50:47.227951,8.41,USD,CN,ELECTRONICS,ATM,D0272,0
T0013140,C00109,2025-10-16 13:00:30.227951,7.48,USD,US,CLOTHING,POS,D0251,0
T0013141,C00079,2025-11-25 00:14:11.227951,44.29,USD,MX,CLOTHING,POS,D0333,0
T0013142,C00188,2025-11-24 11:25:08.227951,26.12,USD,US,CLOTHING,ONLINE,D0143,0
T0013143,C00095,2025-10-08 07:18:29.227951,29.08,USD,US,ELECTRONICS,ONLINE,D0001,0
T0013144,C00140,2025-10-16 22:02:53.227951,12.78,USD,GB,RESTAURANT,ONLINE,D0365,0
T0013145,C00035,2025-09-23 19:02:58.227951,5.8,USD,US,RESTAURANT,ATM,D0076,0
T0013146,C00099,2025-11-08 14:46:19.227951,12.73,USD,US,ATM_WITHDRAWAL,ATM,D0257,0
T0013147,C00451,2025-10-22 05:32:30.227951,12.36,USD,CN,ONLINE_SUBSCRIPTION,POS,D0123,0
T0013148,C00434,2025-11-25 13:58:09.227951,26.01,USD,US,RESTAURANT,ONLINE,D0069,0
T0013149,C00397,2025-12-02 04:58:56.227951,6.36,USD,CA,RESTAURANT,ONLINE,D0100,0
T0013150,C00429,2025-10-05 09:17:06.227951,23.48,USD,GB,ELECTRONICS,ATM,D0329,0
T0013151,C00180,2025-10-07 07:12:54.227951,19.04,USD,US,ELECTRONICS,POS,D0176,0
T0013152,C00495,2025-09-30 04:37:40.227951,5.18,USD,GB,GAMBLING,ATM,D0315,0
T0013153,C00057,2025-10-06 03:39:26.227951,95.56,USD,IN,GROCERIES,POS,D0259,0
T0013154,C00312,2025-11-23 18:11:31.227951,28.74,USD,IN,ATM_WITHDRAWAL,MOBILE,D0329,0
T0013155,C00403,2025-10-15 13:44:09.227951,5.92,USD,GB,ELECTRONICS,ONLINE,D0158,0
T0013156,C00071,2025-10-28 20:14:30.227951,4.2,USD,DE,ELECTRONICS,POS,D0296,0
T0013157,C00204,2025-11-18 08:12:07.227951,10.2,USD,US,TRAVEL,ONLINE,D0306,0
T0013158,C00343,2025-10-12 11:31:00.227951,9.15,USD,CN,CLOTHING,ONLINE,D0037,0
T0013159,C00491,2025-09-15 07:18:52.227951,10.61,USD,US,GROCERIES,MOBILE,D0044,0
T0013160,C00127,2025-10-17 23:03:18.227951,22.1,USD,US,UTILITY_BILL,ONLINE,D0395,0
T0013161,C00136,2025-11-13 00:31:08.227951,5.25,USD,CA,GROCERIES,ONLINE,D0040,0
T0013162,C00422,2025-11-12 03:01:55.227951,23.72,USD,US,RESTAURANT,POS,D0391,0
T0013163,C00126,2025-09-20 00:35:42.227951,45.63,USD,US,RESTAURANT,POS,D0327,0
T0013164,C00202,2025-10-27 04:42:17.227951,44.7,USD,US,TRAVEL,ATM,D0031,0
T0013165,C00192,2025-09-06 02:57:31.227951,27.98,USD,DE,TRAVEL,ONLINE,D0398,0
T0013166,C00171,2025-10-15 04:05:49.227951,2.96,USD,US,GAMBLING,POS,D0043,0
T0013167,C00453,2025-10-16 22:29:54.227951,3.99,USD,US,ELECTRONICS,MOBILE,D0132,0
T0013168,C00085,2025-10-18 16:51:08.227951,45.2,USD,US,RESTAURANT,ONLINE,D0127,0
T0013169,C00014,2025-09-08 14:18:06.227951,13.28,USD,CN,GROCERIES,ONLINE,D0267,0
T0013170,C00031,2025-09-11 13:48:46.227951,4.08,USD,DE,RESTAURANT,ATM,D0253,0
T0013171,C00104,2025-10-12 00:52:57.227951,10.92,USD,DE,CLOTHING,POS,D0180,0
T0013172,C00329,2025-09-21 00:57:34.227951,27.65,USD,GB,ELECTRONICS,ONLINE,D0032,0
T0013173,C00206,2025-10-02 20:32:09.227951,43.28,USD,IN,UTILITY_BILL,ONLINE,D0353,0
T0013174,C00071,2025-11-03 17:28:53.227951,6.1,USD,DE,UTILITY_BILL,POS,D0312,0
T0013175,C00172,2025-11-09 17:39:00.227951,24.98,USD,US,CRYPTO_EXCHANGE,POS,D0072,0
T0013176,C00094,2025-10-20 00:10:19.227951,31.83,USD,CN,CLOTHING,POS,D0094,0
T0013177,C00089,2025-09-12 01:28:49.227951,20.21,USD,US,RESTAURANT,ONLINE,D0344,0
T0013178,C00105,2025-10-29 18:35:50.227951,4.87,USD,DE,GROCERIES,POS,D0113,0
T0013179,C00225,2025-11-17 15:22:10.227951,16.39,USD,US,TRAVEL,ONLINE,D0032,0
T0013180,C00179,2025-09-09 09:20:58.227951,32.32,USD,US,GROCERIES,ONLINE,D0297,0
T0013181,C00001,2025-09-18 04:54:56.227951,18.6,USD,US,ATM_WITHDRAWAL,POS,D0352,0
T0013182,C00332,2025-10-02 09:33:03.227951,22.51,USD,CN,ATM_WITHDRAWAL,ONLINE,D0094,0
T0013183,C00112,2025-09-15 10:09:20.227951,13.97,USD,US,ONLINE_SUBSCRIPTION,POS,D0361,0
T0013184,C00047,2025-11-28 05:08:04.227951,28.98,USD,US,ATM_WITHDRAWAL,ONLINE,D0029,0
T0013185,C00153,2025-11-23 03:41:36.227951,28.68,USD,DE,ATM_WITHDRAWAL,ATM,D0306,0
T0013186,C00312,2025-12-04 15:21:56.227951,46.7,USD,DE,TRAVEL,POS,D0196,0
T0013187,C00472,2025-09-25 16:55:21.227951,23.79,USD,MX,ONLINE_SUBSCRIPTION,POS,D0389,0
T0013188,C00264,2025-09-16 15:32:29.227951,3.74,USD,MX,TRAVEL,ONLINE,D0327,0
T0013189,C00468,2025-11-26 19:58:13.227951,52.45,USD,DE,RESTAURANT,POS,D0309,0
T0013190,C00195,2025-11-28 20:25:38.227951,44.52,USD,US,ATM_WITHDRAWAL,ONLINE,D0279,0
T0013191,C00283,2025-11-04 03:11:02.227951,44.41,USD,US,GROCERIES,POS,D0176,0
T0013192,C00383,2025-10-17 16:37:30.227951,8.96,USD,DE,UTILITY_BILL,POS,D0210,0
T0013193,C00178,2025-09-12 14:47:48.227951,66.6,USD,US,RESTAURANT,ONLINE,D0122,0
T0013194,C00242,2025-10-17 23:29:39.227951,22.31,USD,DE,GAMBLING,ONLINE,D0175,1
T0013195,C00371,2025-11-06 17:56:54.227951,15.21,USD,CA,ELECTRONICS,POS,D0052,0
T0013196,C00155,2025-09-07 17:09:38.227951,18.57,USD,US,UTILITY_BILL,POS,D0223,0
T0013197,C00195,2025-10-19 02:25:17.227951,5.72,USD,US,ELECTRONICS,ATM,D0144,0
T0013198,C00138,2025-10-05 06:25:16.227951,51.3,USD,US,ONLINE_SUBSCRIPTION,POS,D0043,0
T0013199,C00016,2025-10-15 18:17:39.227951,13.81,USD,DE,GAMBLING,POS,D0010,0
T0013200,C00362,2025-09-28 16:51:23.227951,47.06,USD,US,GROCERIES,POS,D0272,0
T0013201,C00058,2025-10-25 00:43:57.227951,1.65,USD,GB,UTILITY_BILL,MOBILE,D0395,0
T0013202,C00407,2025-10-24 12:26:33.227951,30.49,USD,US,GROCERIES,ONLINE,D0021,0
T0013203,C00079,2025-11-18 04:54:39.227951,21.32,USD,IN,ONLINE_SUBSCRIPTION,ONLINE,D0153,0
T0013204,C00145,2025-10-11 04:02:14.227951,2.7,USD,DE,GROCERIES,ONLINE,D0226,0
T0013205,C00206,2025-10-07 02:57:57.227951,22.81,USD,CN,RESTAURANT,ONLINE,D0170,0
T0013206,C00432,2025-09-15 17:01:09.227951,49.76,USD,US,ATM_WITHDRAWAL,ATM,D0321,0
T0013207,C00426,2025-09-10 16:30:14.227951,38.35,USD,US,RESTAURANT,ONLINE,D0199,0
T0013208,C00061,2025-10-13 15:39:11.227951,30.44,USD,US,GROCERIES,POS,D0347,0
T0013209,C00320,2025-10-02 12:08:43.227951,6.29,USD,MX,TRAVEL,MOBILE,D0375,0
T0013210,C00348,2025-12-02 10:16:54.227951,21.9,USD,US,RESTAURANT,POS,D0199,0
T0013211,C00073,2025-10-21 04:21:31.227951,42.58,USD,US,GROCERIES,POS,D0294,0
T0013212,C00427,2025-11-14 17:55:32.227951,17.99,USD,US,GROCERIES,ONLINE,D0086,0
T0013213,C00446,2025-11-11 18:54:03.227951,73.65,USD,US,TRAVEL,ONLINE,D0076,0
T0013214,C00021,2025-09-12 02:48:34.227951,13.95,USD,GB,ELECTRONICS,POS,D0122,0
T0013215,C00379,2025-11-06 13:19:34.227951,1.57,USD,MX,ONLINE_SUBSCRIPTION,ATM,D0372,0
T0013216,C00218,2025-11-02 15:49:35.227951,85.38,USD,DE,GROCERIES,POS,D0107,0
T0013217,C00457,2025-09-25 15:56:59.227951,4.15,USD,GB,ELECTRONICS,POS,D0239,0
T0013218,C00439,2025-10-18 16:34:11.227951,2.53,USD,US,GROCERIES,ONLINE,D0004,0
T0013219,C00076,2025-09-14 07:17:30.227951,15.01,USD,DE,CLOTHING,ONLINE,D0182,0
T0013220,C00100,2025-09-30 06:49:17.227951,30.5,USD,US,CLOTHING,POS,D0236,0
T0013221,C00358,2025-10-18 18:01:23.227951,44.31,USD,IN,TRAVEL,ONLINE,D0194,0
T0013222,C00173,2025-11-06 15:52:21.227951,46.98,USD,DE,RESTAURANT,ONLINE,D0188,0
T0013223,C00494,2025-09-28 02:30:31.227951,3.33,USD,US,ELECTRONICS,ONLINE,D0349,0
T0013224,C00343,2025-11-26 11:15:11.227951,43.38,USD,GB,RESTAURANT,ONLINE,D0280,0
T0013225,C00272,2025-11-07 20:14:39.227951,3.46,USD,MX,ELECTRONICS,POS,D0189,0
T0013226,C00394,2025-11-29 09:37:06.227951,9.62,USD,US,CLOTHING,POS,D0102,0
T0013227,C00428,2025-09-20 10:56:00.227951,109.35,USD,US,TRAVEL,POS,D0152,0
T0013228,C00330,2025-09-07 12:09:20.227951,68.34,USD,US,ELECTRONICS,ATM,D0285,0
T0013229,C00026,2025-11-10 21:46:34.227951,10.23,USD,DE,ELECTRONICS,POS,D0379,0
T0013230,C00065,2025-10-01 13:51:37.227951,10.55,USD,US,CLOTHING,ONLINE,D0366,0
T0013231,C00052,2025-11-05 20:25:09.227951,8.46,USD,US,CLOTHING,POS,D0381,0
T0013232,C00074,2025-09-13 23:32:21.227951,10.33,USD,US,GROCERIES,ATM,D0138,0
T0013233,C00299,2025-09-18 01:14:35.227951,8.59,USD,MX,ELECTRONICS,MOBILE,D0215,0
T0013234,C00303,2025-11-04 05:55:38.227951,54.63,USD,US,TRAVEL,MOBILE,D0307,0
T0013235,C00274,2025-11-18 13:25:57.227951,34.4,USD,GB,CLOTHING,POS,D0176,0
T0013236,C00412,2025-11-14 00:40:14.227951,11.34,USD,IN,GAMBLING,POS,D0295,0
T0013237,C00023,2025-11-03 02:42:13.227951,40.87,USD,CA,ATM_WITHDRAWAL,ONLINE,D0310,0
T0013238,C00165,2025-09-09 17:31:01.227951,16.19,USD,CA,CRYPTO_EXCHANGE,ATM,D0115,0
T0013239,C00309,2025-09-29 01:12:57.227951,73.89,USD,CN,ATM_WITHDRAWAL,POS,D0343,0
T0013240,C00418,2025-09-29 02:37:37.227951,54.92,USD,US,CRYPTO_EXCHANGE,POS,D0192,0
T0013241,C00115,2025-11-17 17:44:27.227951,33.3,USD,MX,RESTAURANT,ONLINE,D0080,0
T0013242,C00346,2025-11-05 21:05:43.227951,19.7,USD,US,ATM_WITHDRAWAL,ONLINE,D0166,0
T0013243,C00176,2025-11-04 15:14:25.227951,11.3,USD,GB,UTILITY_BILL,POS,D0339,0
T0013244,C00348,2025-09-24 23:59:44.227951,3.29,USD,IN,ATM_WITHDRAWAL,ONLINE,D0244,0
T0013245,C00452,2025-10-12 04:02:33.227951,104.54,USD,GB,GROCERIES,ATM,D0245,0
T0013246,C00314,2025-09-20 22:49:37.227951,8.31,USD,CN,ONLINE_SUBSCRIPTION,ONLINE,D0161,0
T0013247,C00381,2025-09-12 03:24:30.227951,16.3,USD,IN,ELECTRONICS,ONLINE,D0265,0
T0013248,C00426,2025-11-21 08:08:30.227951,33.13,USD,GB,CLOTHING,ATM,D0268,0
T0013249,C00470,2025-09-11 16:05:27.227951,26.8,USD,US,GROCERIES,ATM,D0329,0
T0013250,C00170,2025-10-05 06:29:31.227951,2.13,USD,US,UTILITY_BILL,ONLINE,D0076,0
T0013251,C00049,2025-11-07 07:55:11.227951,36.54,USD,CA,UTILITY_BILL,POS,D0033,0
T0013252,C00486,2025-11-16 23:08:37.227951,10.51,USD,US,UTILITY_BILL,POS,D0180,0
T0013253,C00147,2025-10-10 13:48:38.227951,44.82,USD,GB,UTILITY_BILL,ONLINE,D0277,0
T0013254,C00419,2025-09-10 06:10:36.227951,4.21,USD,US,TRAVEL,POS,D0210,0
T0013255,C00087,2025-11-30 21:11:01.227951,4.37,USD,US,ATM_WITHDRAWAL,ATM,D0157,0
T0013256,C00290,2025-12-02 17:07:02.227951,5.2,USD,GB,ELECTRONICS,ATM,D0220,0
T0013257,C00049,2025-10-05 15:00:45.227951,32.18,USD,US,UTILITY_BILL,ATM,D0325,0
T0013258,C00456,2025-11-24 18:29:21.227951,11.92,USD,US,GROCERIES,ONLINE,D0135,0
T0013259,C00486,2025-10-18 19:41:35.227951,34.07,USD,US,RESTAURANT,POS,D0262,0
T0013260,C00087,2025-09-25 14:23:11.227951,13.52,USD,US,UTILITY_BILL,MOBILE,D0323,0
T0013261,C00036,2025-10-14 18:12:20.227951,26.12,USD,GB,RESTAURANT,ONLINE,D0154,0
T0013262,C00123,2025-10-21 22:51:17.227951,59.61,USD,US,TRAVEL,ATM,D0252,0
T0013263,C00256,2025-09-30 15:09:59.227951,19.38,USD,US,GROCERIES,MOBILE,D0070,0
T0013264,C00338,2025-09-15 15:46:38.227951,18.11,USD,CA,UTILITY_BILL,POS,D0282,0
T0013265,C00440,2025-10-10 13:03:10.227951,18.08,USD,US,UTILITY_BILL,POS,D0399,0
T0013266,C00344,2025-10-25 10:06:49.227951,10.92,USD,CA,UTILITY_BILL,POS,D0140,0
T0013267,C00047,2025-09-28 19:16:31.227951,29.25,USD,US,UTILITY_BILL,POS,D0209,0
T0013268,C00274,2025-10-02 16:34:52.227951,47.1,USD,GB,ONLINE_SUBSCRIPTION,ATM,D0125,0
T0013269,C00073,2025-09-07 16:14:40.227951,17.59,USD,CA,GROCERIES,ONLINE,D0216,0
T0013270,C00473,2025-10-21 13:11:30.227951,28.21,USD,MX,CLOTHING,ONLINE,D0082,0
T0013271,C00061,2025-10-12 00:31:44.227951,37.38,USD,US,UTILITY_BILL,ONLINE,D0031,0
T0013272,C00077,2025-09-08 20:36:22.227951,73.95,USD,CA,ATM_WITHDRAWAL,ONLINE,D0303,0
T0013273,C00261,2025-10-05 02:08:53.227951,46.37,USD,MX,ELECTRONICS,POS,D0298,0
T0013274,C00121,2025-10-17 10:00:47.227951,2.75,USD,US,ONLINE_SUBSCRIPTION,POS,D0220,0
T0013275,C00004,2025-10-08 19:49:05.227951,30.41,USD,US,GROCERIES,POS,D0346,0
T0013276,C00488,2025-09-12 05:31:34.227951,14.96,USD,US,TRAVEL,MOBILE,D0108,0
T0013277,C00180,2025-11-18 17:11:42.227951,13.26,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0148,0
T0013278,C00165,2025-10-25 01:16:27.227951,11.57,USD,DE,RESTAURANT,MOBILE,D0396,0
T0013279,C00284,2025-09-06 12:14:32.227951,42.48,USD,CN,RESTAURANT,POS,D0202,0
T0013280,C00378,2025-11-09 18:51:07.227951,9.31,USD,DE,CRYPTO_EXCHANGE,ONLINE,D0017,1
T0013281,C00133,2025-10-18 11:08:52.227951,66.11,USD,US,CLOTHING,MOBILE,D0304,0
T0013282,C00333,2025-10-12 21:25:22.227951,18.24,USD,US,RESTAURANT,MOBILE,D0315,0
T0013283,C00355,2025-11-04 07:43:34.227951,29.83,USD,US,GROCERIES,POS,D0008,0
T0013284,C00223,2025-10-21 13:20:45.227951,19.32,USD,US,ELECTRONICS,POS,D0102,0
T0013285,C00140,2025-09-19 19:42:39.227951,2.64,USD,US,TRAVEL,POS,D0355,0
T0013286,C00491,2025-10-16 07:01:58.227951,43.35,USD,GB,ELECTRONICS,MOBILE,D0336,0
T0013287,C00270,2025-10-27 10:36:39.227951,23.63,USD,MX,ATM_WITHDRAWAL,ATM,D0032,0
T0013288,C00413,2025-11-06 01:19:08.227951,4.26,USD,US,CLOTHING,POS,D0107,0
T0013289,C00139,2025-11-09 16:24:04.227951,9.88,USD,MX,CLOTHING,ONLINE,D0266,0
T0013290,C00256,2025-09-10 05:22:06.227951,27.63,USD,DE,ONLINE_SUBSCRIPTION,POS,D0042,0
T0013291,C00093,2025-11-19 23:40:28.227951,5.32,USD,US,RESTAURANT,ONLINE,D0239,0
T0013292,C00175,2025-10-22 16:39:37.227951,33.65,USD,US,UTILITY_BILL,ONLINE,D0388,0
T0013293,C00157,2025-11-21 16:24:36.227951,22.5,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0092,0
T0013294,C00393,2025-09-23 18:26:48.227951,7.76,USD,CA,ATM_WITHDRAWAL,ATM,D0098,0
T0013295,C00391,2025-10-31 18:21:17.227951,20.32,USD,DE,CLOTHING,ATM,D0015,0
T0013296,C00366,2025-11-24 01:47:59.227951,12.43,USD,CA,GAMBLING,POS,D0057,0
T0013297,C00339,2025-09-14 09:15:31.227951,22.56,USD,US,CLOTHING,MOBILE,D0294,0
T0013298,C00490,2025-10-15 10:08:48.227951,31.68,USD,DE,ATM_WITHDRAWAL,POS,D0313,0
T0013299,C00265,2025-10-09 23:10:50.227951,27.97,USD,US,CRYPTO_EXCHANGE,POS,D0077,0
T0013300,C00433,2025-10-11 18:29:23.227951,8.62,USD,DE,GROCERIES,ATM,D0101,0
T0013301,C00401,2025-10-01 16:11:20.227951,5.69,USD,MX,TRAVEL,ATM,D0207,0
T0013302,C00018,2025-11-09 17:14:13.227951,17.0,USD,DE,CLOTHING,POS,D0288,0
T0013303,C00495,2025-09-30 14:19:03.227951,13.98,USD,US,GROCERIES,ONLINE,D0051,0
T0013304,C00233,2025-10-03 13:53:05.227951,107.08,USD,US,ELECTRONICS,POS,D0003,0
T0013305,C00118,2025-11-18 21:36:50.227951,2.41,USD,CA,CRYPTO_EXCHANGE,POS,D0032,0
T0013306,C00325,2025-10-27 08:31:09.227951,10.38,USD,GB,UTILITY_BILL,MOBILE,D0394,0
T0013307,C00419,2025-10-11 16:18:18.227951,9.89,USD,IN,GROCERIES,ONLINE,D0348,0
T0013308,C00295,2025-09-19 13:47:55.227951,84.85,USD,GB,ONLINE_SUBSCRIPTION,POS,D0199,0
T0013309,C00457,2025-10-26 21:52:31.227951,19.75,USD,CN,ONLINE_SUBSCRIPTION,MOBILE,D0150,0
T0013310,C00334,2025-11-20 11:06:21.227951,24.67,USD,CA,TRAVEL,ONLINE,D0311,0
T0013311,C00217,2025-09-15 12:39:13.227951,9.23,USD,MX,GROCERIES,ONLINE,D0034,0
T0013312,C00350,2025-09-27 12:31:58.227951,48.22,USD,US,ATM_WITHDRAWAL,POS,D0144,0
T0013313,C00366,2025-10-17 16:58:36.227951,24.11,USD,US,GAMBLING,MOBILE,D0070,0
T0013314,C00288,2025-10-07 06:28:56.227951,9.68,USD,US,GROCERIES,POS,D0249,0
T0013315,C00277,2025-11-19 12:31:56.227951,74.11,USD,DE,GROCERIES,POS,D0108,0
T0013316,C00341,2025-11-17 13:23:42.227951,12.57,USD,IN,UTILITY_BILL,ONLINE,D0399,0
T0013317,C00265,2025-09-30 00:26:35.227951,20.15,USD,CN,CRYPTO_EXCHANGE,MOBILE,D0032,0
T0013318,C00475,2025-10-29 17:41:24.227951,81.1,USD,US,CRYPTO_EXCHANGE,POS,D0121,0
T0013319,C00332,2025-10-19 17:30:00.227951,52.95,USD,CN,GROCERIES,ONLINE,D0392,0
T0013320,C00494,2025-11-14 00:58:26.227951,193.01,USD,CA,CRYPTO_EXCHANGE,POS,D0136,0
T0013321,C00121,2025-12-01 07:03:18.227951,6.15,USD,GB,RESTAURANT,POS,D0021,0
T0013322,C00267,2025-09-15 05:30:41.227951,7.23,USD,DE,TRAVEL,POS,D0002,0
T0013323,C00231,2025-10-01 19:37:51.227951,12.69,USD,US,ONLINE_SUBSCRIPTION,POS,D0352,0
T0013324,C00110,2025-10-22 18:22:49.227951,18.06,USD,DE,TRAVEL,ONLINE,D0015,0
T0013325,C00281,2025-09-24 07:41:54.227951,5.28,USD,US,ONLINE_SUBSCRIPTION,ONLINE,D0290,0
T0013326,C00355,2025-10-21 18:11:12.227951,8.33,USD,US,TRAVEL,POS,D0144,0
T0013327,C00366,2025-10-26 13:20:11.227951,39.95,USD,US,ATM_WITHDRAWAL,ATM,D0293,0
T0013328,C00327,2025-10-19 18:18:05.227951,71.78,USD,CA,ELECTRONICS,MOBILE,D0102,0
T0013329,C00416,2025-09-15 00:14:57.227951,19.86,USD,US,ATM_WITHDRAWAL,POS,D0124,0
T0013330,C00042,2025-09-24 11:46:37.227951,136.22,USD,US,ELECTRONICS,POS,D0149,0
T0013331,C00134,2025-11-17 22:36:46.227951,11.17,USD,GB,GROCERIES,ONLINE,D0075,0
T0013332,C00327,2025-10-16 05:34:25.227951,45.83,USD,US,CRYPTO_EXCHANGE,ONLINE,D0250,0
T0013333,C00072,2025-09-14 09:26:59.227951,45.92,USD,US,GROCERIES,ATM,D0170,0
T0013334,C00224,2025-11-27 07:21:27.227951,8.68,USD,GB,TRAVEL,POS,D0245,0
T0013335,C00382,2025-11-26 10:35:37.227951,12.34,USD,US,GROCERIES,ATM,D0067,0
T0013336,C00423,2025-09-13 12:58:48.227951,19.26,USD,US,UTILITY_BILL,POS,D0220,0
